lr,batch_size,dropout,fold,trained_epochs,train_loss,train_acc,train_UF1,train_UAR,train_f1_micro,train_recall_micro,val_loss,val_acc,val_UF1,val_UAR,val_f1_micro,val_recall_micro,train_time_sec
1e-05,256,0.2,23,8,0.01946246669236754,0.9933658272407258,0.9947703439277091,0.9944021586388743,0.9933658272407258,0.9933658272407258,0.00016078750195447356,1.0,1.0,1.0,1.0,1.0,412.4893579483032
1e-05,256,0.2,24,4,0.08183044193203477,0.9709261366715439,0.9753028194301617,0.9727497234373895,0.9709261366715439,0.9709261366715439,0.0032857870683073997,1.0,1.0,1.0,1.0,1.0,318.81663513183594
1e-05,256,0.2,25,5,0.05132584945293205,0.9821277209688182,0.9843780262971273,0.9833833374832689,0.9821277209688182,0.9821277209688182,0.002515850918142283,1.0,1.0,1.0,1.0,1.0,342.22980523109436
1e-05,256,0.5,0,17,0.09036320758715786,0.9666287447857413,0.9715131613766275,0.9714402037992611,0.9666287447857413,0.9666287447857413,0.004414815921336412,1.0,1.0,1.0,1.0,1.0,615.9582552909851
1e-05,256,0.5,1,14,0.12598419179100054,0.9536209914640968,0.9590802593105197,0.9567212244257938,0.9536209914640968,0.9536209914640968,0.0033674004953354597,1.0,1.0,1.0,1.0,1.0,547.6150496006012
1e-05,256,0.5,2,18,0.07969944124442825,0.9711699994580827,0.9759451917247431,0.9751872774888452,0.9711699994580827,0.9711699994580827,0.0007936165202409029,1.0,1.0,1.0,1.0,1.0,634.2673497200012
1e-05,256,0.5,3,13,0.15799700300531008,0.9423212446468261,0.9497996800396695,0.9478405394105991,0.9423212446468261,0.9423212446468261,0.011452978476881981,1.0,1.0,1.0,1.0,1.0,524.9822070598602
1e-05,256,0.5,4,20,0.0661167342945226,0.9761750229866407,0.9808930934971374,0.9807316580715048,0.9761750229866407,0.9761750229866407,0.0025115910633630527,1.0,1.0,1.0,1.0,1.0,680.2866830825806
1e-05,256,0.5,5,11,0.20235214508895305,0.9260674725791005,0.9332507811032099,0.9285610493783888,0.9260674725791005,0.9260674725791005,0.004874678794294596,1.0,1.0,1.0,1.0,1.0,475.19211602211
1e-05,256,0.5,6,20,0.06256026682859704,0.9772920165411633,0.9809248057550862,0.98124302758109,0.9772920165411633,0.9772920165411633,0.0011543633881956339,1.0,1.0,1.0,1.0,1.0,680.3867230415344
1e-05,256,0.5,7,16,0.10397142197656584,0.9614717206225258,0.9671384581240124,0.9662508072092503,0.9614717206225258,0.9614717206225258,0.007552430033683777,1.0,1.0,1.0,1.0,1.0,589.0747966766357
1e-05,256,0.5,8,13,0.15287323230224506,0.9448143336581141,0.9522253474318453,0.9501427619979611,0.9448143336581141,0.9448143336581141,0.008924873545765877,1.0,1.0,1.0,1.0,1.0,521.2286903858185
1e-05,256,0.5,9,17,0.09344497823398162,0.96555519468803,0.9698501230881809,0.9695788938789048,0.96555519468803,0.96555519468803,0.0033438382670283318,1.0,1.0,1.0,1.0,1.0,615.5166854858398
1e-05,256,0.5,10,14,0.13201298824486346,0.9521088361679847,0.9586734298111466,0.9562875889083026,0.9521088361679847,0.9521088361679847,0.017338313162326813,1.0,1.0,1.0,1.0,1.0,544.615336894989
1e-05,256,0.5,11,21,0.05942117020382355,0.9786748249223882,0.9814352432934698,0.980973631285998,0.9786748249223882,0.9786748249223882,0.0029303559567779303,1.0,1.0,1.0,1.0,1.0,702.1587467193604
1e-05,256,0.5,12,13,0.14811696061667223,0.9454016760583731,0.9533255212126747,0.9507898352610882,0.9454016760583731,0.9454016760583731,0.004643975291401148,1.0,1.0,1.0,1.0,1.0,520.9789392948151
1e-05,256,0.5,13,9,0.2778677569180759,0.8946089062387046,0.9075719921932347,0.9021959752375565,0.8946089062387046,0.8946089062387046,0.013347288593649864,1.0,1.0,1.0,1.0,1.0,431.7016327381134
1e-05,256,0.5,14,6,0.4674704791660339,0.8150317227916056,0.829174914348326,0.8161581285009277,0.8150317227916056,0.8150317227916056,0.02641029842197895,1.0,1.0,1.0,1.0,1.0,363.5236406326294
1e-05,256,0.5,15,14,0.12902703229546642,0.9528753704908552,0.9579202045544104,0.9564447085530515,0.9528753704908552,0.9528753704908552,0.01811511628329754,1.0,1.0,1.0,1.0,1.0,545.0534925460815
1e-05,256,0.5,16,20,0.06302303906552914,0.9770226537216828,0.980126746680594,0.9802535860205513,0.9770226537216828,0.9770226537216828,0.001003956681629068,1.0,1.0,1.0,1.0,1.0,688.0422327518463
1e-05,256,0.5,17,18,0.08124613234140612,0.9705457043182764,0.974461687524301,0.9739881855229456,0.9705457043182764,0.9705457043182764,0.026253927499055862,1.0,1.0,1.0,1.0,1.0,635.180695772171
1e-05,256,0.5,18,13,0.1513795415216366,0.9448953823953824,0.9506804765110116,0.9477869635504736,0.9448953823953824,0.9448953823953824,0.00455106642200715,1.0,1.0,1.0,1.0,1.0,523.7478187084198
1e-05,256,0.5,19,17,0.09047510028275485,0.9671901796190991,0.9722077473342144,0.9717200352907296,0.9671901796190991,0.9671901796190991,0.004003505222499371,1.0,1.0,1.0,1.0,1.0,611.4758982658386
1e-05,256,0.5,20,14,0.1329303233107651,0.9515312579093901,0.9575907996112719,0.9555508377843827,0.9515312579093901,0.9515312579093901,0.025964634492993355,1.0,1.0,1.0,1.0,1.0,543.5195670127869
1e-05,256,0.5,21,1,1.4003378474436945,0.4244043099396175,0.2439397047929297,0.24055342404194446,0.4244043099396175,0.4244043099396175,0.2172718644142151,1.0,1.0,1.0,1.0,1.0,250.519038438797
1e-05,256,0.5,22,18,0.08293373080694101,0.9702819291025919,0.9748638127563802,0.9739759553013172,0.9702819291025919,0.9702819291025919,0.005715670995414257,1.0,1.0,1.0,1.0,1.0,638.2237792015076
1e-05,256,0.5,23,21,0.05842145665012679,0.9788518819388031,0.9820565523178592,0.9824148631153992,0.9788518819388031,0.9788518819388031,0.0056952135637402534,1.0,1.0,1.0,1.0,1.0,703.6860463619232
1e-05,256,0.5,24,15,0.11577378742680944,0.9582181759063567,0.9641369639998817,0.9629667346696975,0.9582181759063567,0.9582181759063567,0.005580452736467123,1.0,1.0,1.0,1.0,1.0,565.3478376865387
1e-05,256,0.5,25,21,0.057716112968235804,0.9789897022489135,0.9821334222555244,0.9820631161084842,0.9789897022489135,0.9789897022489135,0.0026688962865044864,1.0,1.0,1.0,1.0,1.0,705.1490767002106
0.0001,128,0.0,0,1,0.19775015901835052,0.9267204796215035,0.9264486657154639,0.9036838573973947,0.9267204796215035,0.9267204796215035,1.7980216465797707e-05,1.0,1.0,1.0,1.0,1.0,356.08117747306824
0.0001,128,0.0,1,1,0.23462587777304478,0.9088841968491148,0.9087262028163632,0.8815843329359715,0.9088841968491148,0.9088841968491148,0.00041110907937748294,1.0,1.0,1.0,1.0,1.0,355.9063241481781
0.0001,128,0.0,2,1,0.19669758607325688,0.9240322260156434,0.9249907647578045,0.9048216877408162,0.9240322260156434,0.9240322260156434,0.0002443504927214235,1.0,1.0,1.0,1.0,1.0,355.0926351547241
0.0001,128,0.0,3,1,0.23845653670692765,0.9098859796534216,0.9073480965043846,0.8778402588232296,0.9098859796534216,0.9098859796534216,0.0005855303024873137,1.0,1.0,1.0,1.0,1.0,354.6672282218933
0.0001,128,0.0,4,1,0.21371902260654627,0.9176717687994663,0.9160327444089412,0.8892575478760997,0.9176717687994663,0.9176717687994663,4.2379926132754425e-05,1.0,1.0,1.0,1.0,1.0,356.9684462547302
0.0001,128,0.0,5,1,0.23558171897959856,0.9103106196129452,0.9109854631937581,0.8853587888642621,0.9103106196129452,0.9103106196129452,6.318196392385289e-05,1.0,1.0,1.0,1.0,1.0,354.67699551582336
0.0001,128,0.0,6,1,0.23162123820621588,0.9102515484768045,0.9067304850684997,0.8809976371522613,0.9102515484768045,0.9102515484768045,0.00035631689645666527,1.0,1.0,1.0,1.0,1.0,353.43552827835083
0.0001,128,0.0,7,1,0.25967083644784517,0.899155866456989,0.8966627656501558,0.8663472973634959,0.899155866456989,0.899155866456989,0.00012715294724330306,1.0,1.0,1.0,1.0,1.0,354.45334219932556
0.0001,128,0.0,8,1,0.19337419891547927,0.9255891162354299,0.9271739504810109,0.907317186718951,0.9255891162354299,0.9255891162354299,0.0012554559627518294,1.0,1.0,1.0,1.0,1.0,354.3775737285614
0.0001,128,0.0,9,1,0.18358426798175528,0.930379632636859,0.9304224731492311,0.9109052193391133,0.930379632636859,0.930379632636859,0.0002528628055375838,1.0,1.0,1.0,1.0,1.0,353.486825466156
0.0001,128,0.0,10,1,0.22860168257608052,0.9127216264037844,0.9117960441689201,0.8848445580815122,0.9127216264037844,0.9127216264037844,2.8172098043594613e-05,1.0,1.0,1.0,1.0,1.0,354.3261911869049
0.0001,128,0.0,11,1,0.2127116543470173,0.9163959280918346,0.9178564301547679,0.8932769636524455,0.9163959280918346,0.9163959280918346,7.435860741814529e-05,1.0,1.0,1.0,1.0,1.0,355.9285078048706
0.0001,128,0.0,12,1,0.21486422687518736,0.9165673313105043,0.913632986822382,0.8907261512421375,0.9165673313105043,0.9165673313105043,1.8129026708872214e-05,1.0,1.0,1.0,1.0,1.0,356.27206540107727
0.0001,128,0.0,13,1,0.21405722483793493,0.9166214848550568,0.9183427840256381,0.8948781744017599,0.9166214848550568,0.9166214848550568,0.00012043440801789984,1.0,1.0,1.0,1.0,1.0,355.7130515575409
0.0001,128,0.0,14,1,0.20683036102835176,0.91959040543716,0.9166671335528415,0.894419450232544,0.91959040543716,0.91959040543716,0.00010532617307035252,1.0,1.0,1.0,1.0,1.0,356.53349232673645
0.0001,128,0.0,15,1,0.24947735117537964,0.9053169955902551,0.9042995495913831,0.8752217608887408,0.9053169955902551,0.9053169955902551,5.1287715905345976e-05,1.0,1.0,1.0,1.0,1.0,354.9940814971924
0.0001,128,0.0,16,2,0.009584514669122822,0.9971233369291622,0.9970719977847061,0.996850251040885,0.9971233369291622,0.9971233369291622,3.8048077570878105e-05,1.0,1.0,1.0,1.0,1.0,388.0420820713043
0.0001,128,0.0,17,1,0.23473233356256623,0.9082027366556406,0.9091338780234748,0.8833638604310767,0.9082027366556406,0.9082027366556406,9.811582276597619e-05,1.0,1.0,1.0,1.0,1.0,353.02007722854614
0.0001,128,0.0,18,1,0.21388128491966132,0.9194715007215007,0.9145002089241547,0.8960957373670626,0.9194715007215007,0.9194715007215007,0.0009022045091518925,1.0,1.0,1.0,1.0,1.0,356.5248453617096
0.0001,128,0.0,19,1,0.19154592667775894,0.9262568823901074,0.9148439491717836,0.9013073764052457,0.9262568823901074,0.9262568823901074,0.004696120286943635,1.0,1.0,1.0,1.0,1.0,353.251300573349
0.0001,128,0.0,20,1,0.18453523369238917,0.929412083740102,0.9245058093057988,0.9105473586493292,0.929412083740102,0.929412083740102,0.022069266065955162,1.0,1.0,1.0,1.0,1.0,355.5415024757385
0.0001,128,0.0,21,1,0.21339014344351853,0.9175705969555628,0.9185538941832736,0.8935125204361493,0.9175705969555628,0.9175705969555628,8.000233719940297e-06,1.0,1.0,1.0,1.0,1.0,355.9101824760437
0.0001,128,0.0,22,2,0.004468364165179545,0.9985650855533896,0.99837933551343,0.9984093066799932,0.9985650855533896,0.9985650855533896,1.6514539311174303e-05,1.0,1.0,1.0,1.0,1.0,388.168577671051
0.0001,128,0.0,23,1,0.21265687014308338,0.9179619099196679,0.9147883833930646,0.8911765861680141,0.9179619099196679,0.9179619099196679,0.0031597884227827456,1.0,1.0,1.0,1.0,1.0,355.72256326675415
0.0001,128,0.0,24,1,0.2498622648788256,0.9044961072273704,0.9077322161883322,0.8773004590846165,0.9044961072273704,0.9044961072273704,3.2417290640296414e-05,1.0,1.0,1.0,1.0,1.0,356.0733425617218
0.0001,128,0.0,25,2,0.00704613362673017,0.9979079875200635,0.9971366301331165,0.9967399634247519,0.9979079875200635,0.9979079875200635,3.150452153170953e-05,1.0,1.0,1.0,1.0,1.0,387.3391878604889
0.0001,128,0.2,0,2,0.023066603634849213,0.9922892175451903,0.9920475020590641,0.9918444372298897,0.9922892175451903,0.9922892175451903,0.0002699665794218028,1.0,1.0,1.0,1.0,1.0,402.83230352401733
0.0001,128,0.2,1,1,0.34139668400025486,0.8654738057856459,0.8659470161920243,0.832909845648194,0.8654738057856459,0.8654738057856459,0.00318738840102232,1.0,1.0,1.0,1.0,1.0,365.6556622982025
0.0001,128,0.2,2,1,0.30501267516920566,0.8808143210679383,0.877804663407008,0.8563263455947646,0.8808143210679383,0.8808143210679383,0.0048856111243367195,1.0,1.0,1.0,1.0,1.0,363.0674831867218
0.0001,128,0.2,3,1,0.28866608555079604,0.8875426898682712,0.884475225932427,0.8620687853806052,0.8875426898682712,0.8875426898682712,0.006117607466876507,1.0,1.0,1.0,1.0,1.0,364.8806562423706
0.0001,128,0.2,4,2,0.02247882967697504,0.9923287720626679,0.9927174846428317,0.9925164409847224,0.9923287720626679,0.9923287720626679,0.0004160280639138236,1.0,1.0,1.0,1.0,1.0,403.207884311676
0.0001,128,0.2,5,1,0.334896286288985,0.8675304024141234,0.8630625664316288,0.8382876175721591,0.8675304024141234,0.8675304024141234,0.007538174744695425,1.0,1.0,1.0,1.0,1.0,365.7494034767151
0.0001,128,0.2,6,2,0.02025561321302819,0.9932553226068584,0.9940748375100699,0.9938069461824398,0.9932553226068584,0.9932553226068584,6.75804153110625e-05,1.0,1.0,1.0,1.0,1.0,400.67412662506104
0.0001,128,0.2,7,1,0.3146875840004796,0.8769047231711946,0.8779553171269268,0.8497610514435605,0.8769047231711946,0.8769047231711946,0.00045690403203479946,1.0,1.0,1.0,1.0,1.0,367.2197551727295
0.0001,128,0.2,8,1,0.321836229908598,0.8738136480098156,0.8764519061978593,0.8473071554357005,0.8738136480098156,0.8738136480098156,0.005867530887443868,1.0,1.0,1.0,1.0,1.0,367.2113575935364
0.0001,128,0.2,9,1,0.31213910593727023,0.8775035184583739,0.8783869585747635,0.8533592555988878,0.8775035184583739,0.8775035184583739,0.0024753414927833964,1.0,1.0,1.0,1.0,1.0,366.718953371048
0.0001,128,0.2,10,1,0.34847909669134103,0.8646950492904344,0.8636789624949518,0.8301317225956245,0.8646950492904344,0.8646950492904344,0.0022369358766203126,1.0,1.0,1.0,1.0,1.0,367.25337624549866
0.0001,128,0.2,11,2,0.0223897471382171,0.9923832214280557,0.9925753430298222,0.9924669516580115,0.9923832214280557,0.9923832214280557,8.000534860373052e-05,1.0,1.0,1.0,1.0,1.0,399.51479721069336
0.0001,128,0.2,12,1,0.32750297938987644,0.8745304146799595,0.8710088016099226,0.8459560275620952,0.8745304146799595,0.8745304146799595,0.0006780733124792783,1.0,1.0,1.0,1.0,1.0,364.4635343551636
0.0001,128,0.2,13,1,0.32838877709161657,0.8735090002168727,0.8767197568573416,0.8458810227257499,0.8735090002168727,0.8735090002168727,0.0013930262066423893,1.0,1.0,1.0,1.0,1.0,368.5816400051117
0.0001,128,0.2,14,1,0.3476371300965938,0.8648844061240352,0.8667761342934751,0.8334056311147481,0.8648844061240352,0.8648844061240352,0.0014969671610742807,1.0,1.0,1.0,1.0,1.0,367.83090710639954
0.0001,128,0.2,15,1,0.3294888691927384,0.8720451095207113,0.8717503150547145,0.840747441640458,0.8720451095207113,0.8720451095207113,0.003547370433807373,1.0,1.0,1.0,1.0,1.0,366.33546781539917
0.0001,128,0.2,16,2,0.02277634127329431,0.9921431139877742,0.9924704450446361,0.9921675852148504,0.9921431139877742,0.9921431139877742,0.00038099360842161446,1.0,1.0,1.0,1.0,1.0,406.51817989349365
0.0001,128,0.2,17,2,0.023115800500363177,0.9922545776620936,0.9920501697392822,0.9914371323312453,0.9922545776620936,0.9922545776620936,0.006447962019592524,1.0,1.0,1.0,1.0,1.0,400.0539391040802
0.0001,128,0.2,18,1,0.31441582969832,0.87747113997114,0.877919022639417,0.8503871616140051,0.87747113997114,0.87747113997114,0.0007384414097436497,1.0,1.0,1.0,1.0,1.0,366.60240864753723
0.0001,128,0.2,19,2,0.02278480365280923,0.99226464482354,0.9922554130156037,0.9916620360814399,0.99226464482354,0.99226464482354,0.0049842643419826275,1.0,1.0,1.0,1.0,1.0,399.106808423996
0.0001,128,0.2,20,1,0.3192835175811687,0.8745344759012185,0.8793926194282174,0.8510337975038921,0.8745344759012185,0.8745344759012185,0.0006658114143647254,1.0,1.0,1.0,1.0,1.0,366.90610432624817
0.0001,128,0.2,21,1,0.3408715037819721,0.8677278808258307,0.8692669107259796,0.8393408432494847,0.8677278808258307,0.8677278808258307,2.138450145139359e-05,1.0,1.0,1.0,1.0,1.0,363.99245858192444
0.0001,128,0.2,22,3,0.012390561242391763,0.99595697061584,0.9957514995757356,0.9954123242324774,0.99595697061584,0.99595697061584,0.00036394245991552317,1.0,1.0,1.0,1.0,1.0,435.18227982521057
0.0001,128,0.2,23,2,0.023295028145906782,0.9922014622258326,0.992084459043736,0.9916148026586898,0.9922014622258326,0.9922014622258326,0.00035572944585565534,1.0,1.0,1.0,1.0,1.0,401.71876883506775
0.0001,128,0.2,24,1,0.3378371126904297,0.8690366516736213,0.8711204580528039,0.8393603303740543,0.8690366516736213,0.8690366516736213,0.005146773532032967,1.0,1.0,1.0,1.0,1.0,366.9019787311554
0.0001,128,0.2,25,1,0.3306800583721967,0.8692582372991398,0.868106766876078,0.8401805728280097,0.8692582372991398,0.8692582372991398,0.0014696824973071713,1.0,1.0,1.0,1.0,1.0,370.44814896583557
0.0001,128,0.5,0,4,0.051848092391538855,0.9816169167705003,0.9840277204680411,0.9833486339021672,0.9816169167705003,0.9816169167705003,0.0023684126295668165,1.0,1.0,1.0,1.0,1.0,471.358167886734
0.0001,128,0.5,1,2,0.14584636477863402,0.9475032934509953,0.9511943492193167,0.9485506602810927,0.9475032934509953,0.9475032934509953,0.0009411337987408361,1.0,1.0,1.0,1.0,1.0,402.22223830223083
0.0001,128,0.5,2,3,0.0729028425996043,0.9743040878628588,0.9764032235776298,0.9755649203866222,0.9743040878628588,0.9743040878628588,0.0005409644218161702,1.0,1.0,1.0,1.0,1.0,435.1006705760956
0.0001,128,0.5,3,3,0.07582690282936924,0.9730940893731591,0.9755840801622899,0.9747132108803129,0.9730940893731591,0.9730940893731591,0.0005584508762694895,1.0,1.0,1.0,1.0,1.0,432.80132508277893
0.0001,128,0.5,4,4,0.0512797901267724,0.98252113869508,0.9829998874928739,0.982686767670354,0.98252113869508,0.98252113869508,0.0011369367765789655,1.0,1.0,1.0,1.0,1.0,471.5640046596527
0.0001,128,0.5,5,1,0.6688903834707738,0.7282756003686236,0.7168338981898309,0.6776767851164782,0.7282756003686236,0.7282756003686236,0.004404298961162567,1.0,1.0,1.0,1.0,1.0,367.73885893821716
0.0001,128,0.5,6,3,0.07347895933362013,0.9739241923542264,0.9763655320325373,0.9758799584919097,0.9739241923542264,0.9739241923542264,0.0015773734168176839,1.0,1.0,1.0,1.0,1.0,437.35246443748474
0.0001,128,0.5,7,2,0.15253203991383932,0.9446432767565027,0.9475751918247031,0.9445695158822398,0.9446432767565027,0.9446432767565027,0.012508060783147812,1.0,1.0,1.0,1.0,1.0,400.9865086078644
0.0001,128,0.5,8,4,0.05387611296882225,0.9812799971130598,0.9826502429674836,0.9822602997719956,0.9812799971130598,0.9812799971130598,0.00042965535075858324,1.0,1.0,1.0,1.0,1.0,471.3866376876831
0.0001,128,0.5,9,2,0.15049858260541515,0.9464021507704522,0.9498816023683071,0.9477564880517183,0.9464021507704522,0.9464021507704522,0.0007136028439235238,1.0,1.0,1.0,1.0,1.0,403.39356327056885
0.0001,128,0.5,10,2,0.15202909354125202,0.9451576210594735,0.948696088550334,0.9461236738464717,0.9451576210594735,0.9451576210594735,0.006516843972106775,1.0,1.0,1.0,1.0,1.0,402.8343472480774
0.0001,128,0.5,11,1,0.6668736682317892,0.7319417370586961,0.7180745199276389,0.6806843054695216,0.7319417370586961,0.7319417370586961,0.008981295723330092,1.0,1.0,1.0,1.0,1.0,367.8558533191681
0.0001,128,0.5,12,2,0.15032816159942214,0.945654529692241,0.9495119133724383,0.9474111169826508,0.945654529692241,0.945654529692241,0.0004413890548878246,1.0,1.0,1.0,1.0,1.0,398.86367559432983
0.0001,128,0.5,13,1,0.6721677502153632,0.7250596399913251,0.711918570119493,0.6739890411462176,0.7250596399913251,0.7250596399913251,0.007959308102726936,1.0,1.0,1.0,1.0,1.0,367.88915610313416
0.0001,128,0.5,14,1,0.6787266271258247,0.7256746741861432,0.7138472442394119,0.673744038744611,0.7256746741861432,0.7256746741861432,0.0018569971434772015,1.0,1.0,1.0,1.0,1.0,369.12214612960815
0.0001,128,0.5,15,2,0.14983669223275575,0.9456010988216583,0.9504797584406646,0.9483336184495567,0.9456010988216583,0.9456010988216583,0.0027180982287973166,1.0,1.0,1.0,1.0,1.0,403.47578597068787
0.0001,128,0.5,16,2,0.1460928137856544,0.9466648687522474,0.9503256280935906,0.9473617594359095,0.9466648687522474,0.9466648687522474,0.005012292121170537,1.0,1.0,1.0,1.0,1.0,404.1615242958069
0.0001,128,0.5,17,3,0.07645437413876717,0.9732028270339642,0.9757153790997695,0.9753319283659602,0.9732028270339642,0.9732028270339642,0.002736990572884679,1.0,1.0,1.0,1.0,1.0,436.40002059936523
0.0001,128,0.5,18,3,0.0727146085937646,0.9745039682539682,0.9770139832487023,0.9764749500964927,0.9745039682539682,0.9745039682539682,0.0005252664031003304,1.0,1.0,1.0,1.0,1.0,437.06373381614685
0.0001,128,0.5,19,2,0.14543447834070122,0.9476306525859735,0.9513530433722364,0.94941614749904,0.9476306525859735,0.9476306525859735,0.0016596923474071904,1.0,1.0,1.0,1.0,1.0,401.67994141578674
0.0001,128,0.5,20,2,0.15085667161758642,0.9453845319448964,0.9491077853259855,0.9473197864100278,0.9453845319448964,0.9453845319448964,0.01968424580991268,1.0,1.0,1.0,1.0,1.0,401.1798677444458
0.0001,128,0.5,21,1,0.6641698659811145,0.7306106953031782,0.7184023504947411,0.6795197581416756,0.7306106953031782,0.7306106953031782,0.00037632009480148554,1.0,1.0,1.0,1.0,1.0,368.236896276474
0.0001,128,0.5,22,4,0.04983934998064728,0.9829795682622193,0.9841943981500318,0.984067879727186,0.9829795682622193,0.9829795682622193,0.0012203264222652823,1.0,1.0,1.0,1.0,1.0,470.69814944267273
0.0001,128,0.5,23,3,0.07540139309764016,0.9734001263651955,0.9744779706508374,0.973746477016938,0.9734001263651955,0.9734001263651955,0.004390341961815732,1.0,1.0,1.0,1.0,1.0,437.3877863883972
0.0001,128,0.5,24,2,0.15134131658018346,0.9450224895680919,0.9497488363075438,0.9473977965475571,0.9450224895680919,0.9450224895680919,0.009065542370080948,1.0,1.0,1.0,1.0,1.0,403.4903163909912
0.0001,128,0.5,25,2,0.14679328347147225,0.9462929899547332,0.9497967841702909,0.9466939171514197,0.9462929899547332,0.9462929899547332,0.0029328654353199465,1.0,1.0,1.0,1.0,1.0,404.15974140167236
0.0001,256,0.0,0,1,0.284020394417254,0.8900265453166477,0.8862156519416973,0.8642008393028815,0.8900265453166477,0.8900265453166477,0.00010427163215354085,1.0,1.0,1.0,1.0,1.0,245.43222045898438
0.0001,256,0.0,1,1,0.43457048324939646,0.8336401205493296,0.8346577268679553,0.7853329570940609,0.8336401205493296,0.8336401205493296,0.004339312668889761,1.0,1.0,1.0,1.0,1.0,244.72833561897278
0.0001,256,0.0,2,2,0.006081567958521094,0.9982116728987157,0.998515915595015,0.9983183546789164,0.9982116728987157,0.9982116728987157,5.2850693464279175e-05,1.0,1.0,1.0,1.0,1.0,268.0937530994415
0.0001,256,0.0,3,1,0.3130591583656369,0.878625250718274,0.8671121901796817,0.8472263267582204,0.878625250718274,0.878625250718274,0.00031905711512081325,1.0,1.0,1.0,1.0,1.0,245.19403195381165
0.0001,256,0.0,4,2,0.0077926736676639,0.9976382353471434,0.9971695659795837,0.996960210327113,0.9976382353471434,0.9976382353471434,0.00014216724285523664,1.0,1.0,1.0,1.0,1.0,265.72360920906067
0.0001,256,0.0,5,1,0.35157880289683974,0.8651722954048535,0.858099360356044,0.8172254239099076,0.8651722954048535,0.8651722954048535,0.00017938842938747257,1.0,1.0,1.0,1.0,1.0,244.29393935203552
0.0001,256,0.0,6,1,0.3587989208015554,0.8611968867941564,0.8564661315894224,0.8172673986691016,0.8611968867941564,0.8611968867941564,0.006815995555371046,1.0,1.0,1.0,1.0,1.0,245.68850350379944
0.0001,256,0.0,7,2,0.007387231782456405,0.9975236339316378,0.9973007153965565,0.997092251213128,0.9975236339316378,0.9975236339316378,0.0001560171222081408,1.0,1.0,1.0,1.0,1.0,266.0695729255676
0.0001,256,0.0,8,1,0.3583109531598727,0.8613546966908447,0.8613532912163652,0.8227842689673576,0.8613546966908447,0.8613546966908447,0.00019701024575624615,1.0,1.0,1.0,1.0,1.0,246.418612241745
0.0001,256,0.0,9,1,0.46880080604282554,0.8156688679585724,0.8010435762785774,0.7561649196625189,0.8156688679585724,0.8156688679585724,0.0017996389651671052,1.0,1.0,1.0,1.0,1.0,245.21409726142883
0.0001,256,0.0,10,1,0.37258590112146833,0.8558661033474163,0.8508288241289214,0.8093783992308267,0.8558661033474163,0.8558661033474163,0.00011440533853601664,1.0,1.0,1.0,1.0,1.0,245.40254735946655
0.0001,256,0.0,11,2,0.008764919219902972,0.9973016388708397,0.9965157040295771,0.9961815031649045,0.9973016388708397,0.9973016388708397,4.1825463995337486e-05,1.0,1.0,1.0,1.0,1.0,267.93387055397034
0.0001,256,0.0,12,1,0.46387283202368923,0.817855078745846,0.8077663900386138,0.7573989302816017,0.817855078745846,0.817855078745846,0.004819856956601143,1.0,1.0,1.0,1.0,1.0,245.4143967628479
0.0001,256,0.0,13,1,0.2776351543507592,0.8933709246005928,0.8806019366573788,0.86789021622085,0.8933709246005928,0.8933709246005928,6.124590436229482e-05,1.0,1.0,1.0,1.0,1.0,246.27206897735596
0.0001,256,0.0,14,1,0.4285593504305016,0.8346890081882761,0.8316289680149028,0.783640459869286,0.8346890081882761,0.8346890081882761,0.010003549978137016,1.0,1.0,1.0,1.0,1.0,243.97514414787292
0.0001,256,0.0,15,1,0.3551675684909058,0.8641382924889757,0.8618230532723941,0.8178299347487152,0.8641382924889757,0.8641382924889757,0.0017508321907371283,1.0,1.0,1.0,1.0,1.0,243.19243836402893
0.0001,256,0.0,16,1,0.3833553809031807,0.8490650845019777,0.8493681172559356,0.8091287551728836,0.8490650845019777,0.8490650845019777,7.175604992813465e-05,1.0,1.0,1.0,1.0,1.0,247.77298784255981
0.0001,256,0.0,17,1,0.43843534239339815,0.8298718435370461,0.8272767970359363,0.7780851009201607,0.8298718435370461,0.8298718435370461,0.00013926622341386974,1.0,1.0,1.0,1.0,1.0,244.38167214393616
0.0001,256,0.0,18,1,0.3137981167254035,0.8765512265512265,0.8780222789157605,0.8439262925872649,0.8765512265512265,0.8765512265512265,0.0018134580330095356,1.0,1.0,1.0,1.0,1.0,243.33138704299927
0.0001,256,0.0,19,1,0.30602189959338744,0.8826247856304721,0.8831879538304176,0.8467719889390751,0.8826247856304721,0.8826247856304721,0.0005034899222664535,1.0,1.0,1.0,1.0,1.0,243.12732982635498
0.0001,256,0.0,20,1,0.395989338019488,0.8456087066565426,0.8443813724028647,0.8002602190864713,0.8456087066565426,0.8456087066565426,0.032970983535051346,1.0,1.0,1.0,1.0,1.0,242.04032969474792
0.0001,256,0.0,21,1,0.4485443946198153,0.8284973062877391,0.8200983794380302,0.768427071676434,0.8284973062877391,0.8284973062877391,1.595721914782189e-05,1.0,1.0,1.0,1.0,1.0,242.28376460075378
0.0001,256,0.0,22,2,0.0020078941377123516,0.9994494982311747,0.9997400643757126,0.9997356101467185,0.9994494982311747,0.9994494982311747,2.6361343770986423e-05,1.0,1.0,1.0,1.0,1.0,266.1539499759674
